datetime,site_name,county,aqi,pm25,pm10,o3,co,wind_speed,wind_directions,data_source,county_display,site_name_display
2026-07-04 15:00:00,前金測站,高雄市,74.4,47.8,78.5,46.8,0.689,2.88,163.2,Sample Data,高雄市,前金測站
2026-07-04 16:00:00,前金測站,高雄市,74.2,49.7,75.0,56.5,0.602,2.45,93.2,Sample Data,高雄市,前金測站
2026-07-04 17:00:00,前金測站,高雄市,77.0,53.7,98.3,51.2,0.673,1.84,139.6,Sample Data,高雄市,前金測站
2026-07-04 18:00:00,前金測站,高雄市,73.8,50.0,102.2,56.4,0.651,1.8,37.8,Sample Data,高雄市,前金測站
2026-07-04 19:00:00,前金測站,高雄市,77.1,50.1,78.8,54.5,0.739,2.4,58.8,Sample Data,高雄市,前金測站
2026-07-04 20:00:00,前金測站,高雄市,78.9,50.7,87.0,62.4,0.742,0.72,163.7,Sample Data,高雄市,前金測站
2026-07-04 21:00:00,前金測站,高雄市,74.2,49.5,77.9,59.6,0.697,1.73,22.3,Sample Data,高雄市,前金測站
2026-07-04 22:00:00,前金測站,高雄市,80.4,45.0,81.4,58.0,0.691,1.94,127.4,Sample Data,高雄市,前金測站
2026-07-04 23:00:00,前金測站,高雄市,67.6,45.5,60.2,53.7,0.691,2.55,130.1,Sample Data,高雄市,前金測站
2026-07-05 00:00:00,前金測站,高雄市,66.7,43.3,75.6,50.4,0.542,2.39,122.4,Sample Data,高雄市,前金測站
2026-07-05 01:00:00,前金測站,高雄市,71.8,45.3,79.2,50.1,0.643,3.39,120.2,Sample Data,高雄市,前金測站
2026-07-05 02:00:00,前金測站,高雄市,66.7,44.5,60.1,43.1,0.621,3.13,29.1,Sample Data,高雄市,前金測站
2026-07-05 03:00:00,前金測站,高雄市,71.7,48.0,77.0,43.3,0.691,3.11,234.9,Sample Data,高雄市,前金測站
2026-07-05 04:00:00,前金測站,高雄市,72.0,47.1,84.2,44.5,0.666,2.71,83.5,Sample Data,高雄市,前金測站
2026-07-05 05:00:00,前金測站,高雄市,70.9,53.9,104.4,41.5,0.581,1.43,85.1,Sample Data,高雄市,前金測站
2026-07-05 06:00:00,前金測站,高雄市,79.9,47.4,79.5,44.1,0.691,3.27,101.9,Sample Data,高雄市,前金測站
2026-07-05 07:00:00,前金測站,高雄市,82.4,46.6,72.4,42.5,0.788,2.46,99.3,Sample Data,高雄市,前金測站
2026-07-05 08:00:00,前金測站,高雄市,86.2,47.3,78.3,42.9,0.687,2.89,126.6,Sample Data,高雄市,前金測站
2026-07-05 09:00:00,前金測站,高雄市,77.3,54.2,104.3,42.4,0.648,2.52,141.1,Sample Data,高雄市,前金測站
2026-07-05 10:00:00,前金測站,高雄市,81.2,48.7,93.1,39.8,0.63,2.93,223.7,Sample Data,高雄市,前金測站
2026-07-05 11:00:00,前金測站,高雄市,81.2,53.4,88.9,47.2,0.764,1.48,178.0,Sample Data,高雄市,前金測站
2026-07-05 12:00:00,前金測站,高雄市,67.6,49.3,93.4,39.4,0.615,2.55,278.8,Sample Data,高雄市,前金測站
2026-07-05 13:00:00,前金測站,高雄市,73.5,50.9,94.5,48.9,0.685,1.48,12.4,Sample Data,高雄市,前金測站
2026-07-05 14:00:00,前金測站,高雄市,77.2,44.1,70.8,47.5,0.782,2.16,138.4,Sample Data,高雄市,前金測站
2026-07-05 15:00:00,前金測站,高雄市,81.0,52.9,84.4,56.9,0.651,1.47,155.6,Sample Data,高雄市,前金測站
2026-07-05 16:00:00,前金測站,高雄市,71.3,50.9,93.9,56.9,0.611,3.05,95.7,Sample Data,高雄市,前金測站
2026-07-05 17:00:00,前金測站,高雄市,81.2,49.8,93.2,55.2,0.597,2.49,244.1,Sample Data,高雄市,前金測站
2026-07-05 18:00:00,前金測站,高雄市,84.7,51.0,83.0,64.6,0.688,0.55,227.9,Sample Data,高雄市,前金測站
2026-07-05 19:00:00,前金測站,高雄市,136.6,55.5,91.7,74.7,0.941,2.01,172.7,Sample Data,高雄市,前金測站
2026-07-05 20:00:00,前金測站,高雄市,87.5,52.5,98.0,59.0,0.642,2.04,200.5,Sample Data,高雄市,前金測站
2026-07-05 21:00:00,前金測站,高雄市,83.7,53.9,81.4,56.4,0.691,0.94,172.3,Sample Data,高雄市,前金測站
2026-07-05 22:00:00,前金測站,高雄市,91.7,48.5,96.5,61.3,0.668,2.34,144.6,Sample Data,高雄市,前金測站
2026-07-05 23:00:00,前金測站,高雄市,69.5,50.5,87.6,49.7,0.582,1.12,218.9,Sample Data,高雄市,前金測站
2026-07-06 00:00:00,前金測站,高雄市,87.3,51.0,92.0,55.1,0.629,2.38,115.3,Sample Data,高雄市,前金測站
2026-07-06 01:00:00,前金測站,高雄市,87.1,48.7,97.0,51.6,0.7,1.41,194.2,Sample Data,高雄市,前金測站
2026-07-06 02:00:00,前金測站,高雄市,85.5,55.0,81.8,43.7,0.611,2.29,229.6,Sample Data,高雄市,前金測站
2026-07-06 03:00:00,前金測站,高雄市,80.0,51.0,94.9,49.0,0.548,2.86,202.9,Sample Data,高雄市,前金測站
2026-07-06 04:00:00,前金測站,高雄市,82.9,49.4,73.1,40.6,0.639,1.37,266.1,Sample Data,高雄市,前金測站
2026-07-06 05:00:00,前金測站,高雄市,88.0,58.9,101.6,40.0,0.688,2.08,160.0,Sample Data,高雄市,前金測站
2026-07-06 06:00:00,前金測站,高雄市,89.2,53.7,76.8,44.7,0.732,1.6,159.9,Sample Data,高雄市,前金測站
2026-07-06 07:00:00,前金測站,高雄市,97.9,46.8,77.6,35.1,0.787,2.28,121.9,Sample Data,高雄市,前金測站
2026-07-06 08:00:00,前金測站,高雄市,100.4,58.1,85.0,46.5,0.807,1.48,201.7,Sample Data,高雄市,前金測站
2026-07-06 09:00:00,前金測站,高雄市,93.0,53.4,102.7,44.0,0.721,1.4,152.3,Sample Data,高雄市,前金測站
2026-07-06 10:00:00,前金測站,高雄市,98.7,59.6,112.9,51.7,0.689,1.55,178.3,Sample Data,高雄市,前金測站
2026-07-06 11:00:00,前金測站,高雄市,99.0,59.7,91.2,53.3,0.779,2.75,154.8,Sample Data,高雄市,前金測站
2026-07-06 12:00:00,前金測站,高雄市,91.6,50.8,85.7,58.2,0.739,1.76,223.6,Sample Data,高雄市,前金測站
2026-07-06 13:00:00,前金測站,高雄市,87.5,48.5,103.1,51.2,0.731,3.47,287.0,Sample Data,高雄市,前金測站
2026-07-06 14:00:00,前金測站,高雄市,87.5,51.7,80.9,59.2,0.759,2.52,241.4,Sample Data,高雄市,前金測站
2026-07-06 15:00:00,前金測站,高雄市,86.3,52.7,101.8,53.0,0.717,2.98,245.7,Sample Data,高雄市,前金測站
2026-07-06 16:00:00,前金測站,高雄市,95.9,56.7,104.9,62.4,0.812,2.39,117.9,Sample Data,高雄市,前金測站
2026-07-06 17:00:00,前金測站,高雄市,93.4,55.7,110.3,68.6,0.695,1.23,211.1,Sample Data,高雄市,前金測站
2026-07-06 18:00:00,前金測站,高雄市,96.1,58.7,98.7,68.3,0.779,2.22,225.1,Sample Data,高雄市,前金測站
2026-07-06 19:00:00,前金測站,高雄市,106.6,55.8,106.0,58.3,0.774,1.67,229.1,Sample Data,高雄市,前金測站
2026-07-06 20:00:00,前金測站,高雄市,91.6,54.9,92.8,60.3,0.664,2.16,315.8,Sample Data,高雄市,前金測站
2026-07-06 21:00:00,前金測站,高雄市,99.3,53.0,89.0,58.5,0.685,1.12,261.4,Sample Data,高雄市,前金測站
2026-07-06 22:00:00,前金測站,高雄市,89.2,50.5,84.4,55.1,0.756,3.27,348.6,Sample Data,高雄市,前金測站
2026-07-06 23:00:00,前金測站,高雄市,93.0,51.8,98.5,56.8,0.743,3.31,260.9,Sample Data,高雄市,前金測站
2026-07-07 00:00:00,前金測站,高雄市,100.4,51.7,92.1,53.5,0.798,2.93,13.1,Sample Data,高雄市,前金測站
2026-07-07 01:00:00,前金測站,高雄市,91.2,47.2,82.0,51.9,0.725,1.65,247.6,Sample Data,高雄市,前金測站
2026-07-07 02:00:00,前金測站,高雄市,94.3,57.8,93.1,44.9,0.821,2.55,147.9,Sample Data,高雄市,前金測站
2026-07-07 03:00:00,前金測站,高雄市,89.2,51.5,106.6,51.8,0.718,1.56,226.2,Sample Data,高雄市,前金測站
2026-07-07 04:00:00,前金測站,高雄市,90.5,51.3,90.8,40.1,0.673,1.97,350.1,Sample Data,高雄市,前金測站
2026-07-07 05:00:00,前金測站,高雄市,96.4,54.1,90.8,50.6,0.761,2.81,192.5,Sample Data,高雄市,前金測站
2026-07-07 06:00:00,前金測站,高雄市,91.6,53.8,96.3,37.0,0.715,1.92,283.1,Sample Data,高雄市,前金測站
2026-07-07 07:00:00,前金測站,高雄市,108.2,59.6,119.6,54.1,0.809,0.62,264.7,Sample Data,高雄市,前金測站
2026-07-07 08:00:00,前金測站,高雄市,103.7,58.9,101.5,51.6,0.849,2.12,339.2,Sample Data,高雄市,前金測站
2026-07-07 09:00:00,前金測站,高雄市,101.8,58.3,99.4,42.8,0.801,0.97,318.7,Sample Data,高雄市,前金測站
2026-07-07 10:00:00,前金測站,高雄市,93.4,54.5,78.8,48.4,0.762,2.72,218.7,Sample Data,高雄市,前金測站
2026-07-07 11:00:00,前金測站,高雄市,84.5,48.4,99.3,52.0,0.633,3.27,355.4,Sample Data,高雄市,前金測站
2026-07-07 12:00:00,前金測站,高雄市,82.0,47.6,93.8,48.2,0.671,0.69,209.5,Sample Data,高雄市,前金測站
2026-07-07 13:00:00,前金測站,高雄市,91.1,54.7,81.7,56.9,0.653,1.98,218.4,Sample Data,高雄市,前金測站
2026-07-07 14:00:00,前金測站,高雄市,94.7,47.7,74.7,58.4,0.708,1.45,281.2,Sample Data,高雄市,前金測站
2026-07-07 15:00:00,前金測站,高雄市,85.9,51.3,97.6,60.0,0.636,0.86,268.1,Sample Data,高雄市,前金測站
2026-07-07 16:00:00,前金測站,高雄市,95.6,53.6,99.3,56.3,0.711,1.53,0.4,Sample Data,高雄市,前金測站
2026-07-07 17:00:00,前金測站,高雄市,98.6,53.1,99.6,57.0,0.588,0.96,335.7,Sample Data,高雄市,前金測站
2026-07-07 18:00:00,前金測站,高雄市,102.7,50.7,90.9,69.9,0.816,2.78,332.9,Sample Data,高雄市,前金測站
2026-07-07 19:00:00,前金測站,高雄市,99.2,53.8,77.5,63.3,0.78,2.86,282.7,Sample Data,高雄市,前金測站
2026-07-07 20:00:00,前金測站,高雄市,99.0,54.2,92.6,66.4,0.747,1.05,303.6,Sample Data,高雄市,前金測站
2026-07-07 21:00:00,前金測站,高雄市,97.9,51.4,83.1,55.6,0.824,2.97,12.1,Sample Data,高雄市,前金測站
2026-07-07 22:00:00,前金測站,高雄市,89.0,57.4,91.3,64.4,0.658,1.88,219.4,Sample Data,高雄市,前金測站
2026-07-07 23:00:00,前金測站,高雄市,88.5,51.3,89.0,54.3,0.703,2.92,262.6,Sample Data,高雄市,前金測站
2026-07-08 00:00:00,前金測站,高雄市,91.2,53.5,95.2,52.3,0.736,2.35,280.0,Sample Data,高雄市,前金測站
2026-07-08 01:00:00,前金測站,高雄市,79.9,50.4,96.2,54.8,0.679,1.95,326.9,Sample Data,高雄市,前金測站
2026-07-08 02:00:00,前金測站,高雄市,80.2,48.2,75.5,48.1,0.593,1.33,12.7,Sample Data,高雄市,前金測站
2026-07-08 03:00:00,前金測站,高雄市,82.1,48.7,90.6,50.5,0.608,2.11,291.8,Sample Data,高雄市,前金測站
2026-07-08 04:00:00,前金測站,高雄市,87.5,50.5,88.7,42.8,0.662,1.81,57.1,Sample Data,高雄市,前金測站
2026-07-08 05:00:00,前金測站,高雄市,87.9,55.8,113.1,45.8,0.662,1.02,251.9,Sample Data,高雄市,前金測站
2026-07-08 06:00:00,前金測站,高雄市,96.9,57.4,97.0,47.5,0.69,1.39,314.4,Sample Data,高雄市,前金測站
2026-07-08 07:00:00,前金測站,高雄市,97.0,52.3,90.0,49.8,0.777,2.22,337.2,Sample Data,高雄市,前金測站
2026-07-08 08:00:00,前金測站,高雄市,93.7,55.1,97.6,40.4,0.724,1.21,326.0,Sample Data,高雄市,前金測站
2026-07-08 09:00:00,前金測站,高雄市,91.1,50.5,77.5,37.8,0.754,2.09,311.2,Sample Data,高雄市,前金測站
2026-07-08 10:00:00,前金測站,高雄市,95.2,51.9,74.8,55.1,0.745,2.07,19.7,Sample Data,高雄市,前金測站
2026-07-08 11:00:00,前金測站,高雄市,77.3,47.8,83.3,53.6,0.621,2.83,41.3,Sample Data,高雄市,前金測站
2026-07-08 12:00:00,前金測站,高雄市,85.2,52.4,84.0,50.4,0.707,2.47,3.5,Sample Data,高雄市,前金測站
2026-07-08 13:00:00,前金測站,高雄市,88.7,49.7,90.7,51.7,0.737,1.66,44.2,Sample Data,高雄市,前金測站
2026-07-08 14:00:00,前金測站,高雄市,82.7,51.2,96.9,62.0,0.632,0.5,321.8,Sample Data,高雄市,前金測站
2026-07-08 15:00:00,前金測站,高雄市,86.7,50.7,80.0,54.9,0.609,1.15,7.2,Sample Data,高雄市,前金測站
2026-07-08 16:00:00,前金測站,高雄市,80.7,49.3,74.6,56.7,0.612,2.25,357.8,Sample Data,高雄市,前金測站
2026-07-08 17:00:00,前金測站,高雄市,91.9,55.2,88.0,62.8,0.692,2.77,326.2,Sample Data,高雄市,前金測站
2026-07-08 18:00:00,前金測站,高雄市,90.4,56.4,97.2,59.7,0.78,0.4,23.6,Sample Data,高雄市,前金測站
2026-07-08 19:00:00,前金測站,高雄市,87.0,51.4,100.6,61.0,0.745,2.94,22.6,Sample Data,高雄市,前金測站
2026-07-08 20:00:00,前金測站,高雄市,85.5,52.7,83.8,61.0,0.675,1.77,346.0,Sample Data,高雄市,前金測站
2026-07-08 21:00:00,前金測站,高雄市,81.2,54.2,99.8,58.6,0.61,2.25,321.7,Sample Data,高雄市,前金測站
2026-07-08 22:00:00,前金測站,高雄市,85.1,50.8,100.0,50.7,0.662,1.22,148.7,Sample Data,高雄市,前金測站
2026-07-08 23:00:00,前金測站,高雄市,78.5,45.9,79.1,47.6,0.596,2.25,35.5,Sample Data,高雄市,前金測站
2026-07-09 00:00:00,前金測站,高雄市,75.6,47.7,81.3,52.6,0.612,2.03,78.3,Sample Data,高雄市,前金測站
2026-07-09 01:00:00,前金測站,高雄市,88.0,48.8,88.3,45.5,0.608,2.96,118.9,Sample Data,高雄市,前金測站
2026-07-09 02:00:00,前金測站,高雄市,76.5,48.7,86.0,46.7,0.567,2.32,325.6,Sample Data,高雄市,前金測站
2026-07-09 03:00:00,前金測站,高雄市,82.1,47.5,68.1,36.6,0.721,2.84,16.3,Sample Data,高雄市,前金測站
2026-07-09 04:00:00,前金測站,高雄市,81.2,51.8,110.2,45.6,0.649,2.42,24.4,Sample Data,高雄市,前金測站
2026-07-09 05:00:00,前金測站,高雄市,76.2,52.9,110.2,38.5,0.681,1.09,9.6,Sample Data,高雄市,前金測站
2026-07-09 06:00:00,前金測站,高雄市,98.1,53.6,112.6,42.2,0.761,3.33,79.3,Sample Data,高雄市,前金測站
2026-07-09 07:00:00,前金測站,高雄市,100.4,53.2,83.5,44.8,0.79,1.78,52.3,Sample Data,高雄市,前金測站
2026-07-09 08:00:00,前金測站,高雄市,92.6,47.8,86.8,48.4,0.739,2.16,82.1,Sample Data,高雄市,前金測站
2026-07-09 09:00:00,前金測站,高雄市,93.0,49.0,95.9,46.2,0.617,1.08,62.1,Sample Data,高雄市,前金測站
2026-07-09 10:00:00,前金測站,高雄市,89.3,51.2,81.8,44.6,0.749,1.85,4.7,Sample Data,高雄市,前金測站
2026-07-09 11:00:00,前金測站,高雄市,87.7,55.8,106.7,46.1,0.729,1.42,117.0,Sample Data,高雄市,前金測站
2026-07-09 12:00:00,前金測站,高雄市,84.7,48.5,82.3,44.8,0.65,2.53,63.2,Sample Data,高雄市,前金測站
2026-07-09 13:00:00,前金測站,高雄市,70.5,47.0,88.6,45.1,0.57,1.94,174.1,Sample Data,高雄市,前金測站
2026-07-09 14:00:00,前金測站,高雄市,83.4,55.4,100.3,49.4,0.642,1.72,40.7,Sample Data,高雄市,前金測站
2026-07-09 15:00:00,前金測站,高雄市,78.3,51.7,95.2,55.1,0.619,2.29,357.9,Sample Data,高雄市,前金測站
2026-07-09 16:00:00,前金測站,高雄市,72.2,50.3,89.3,52.9,0.557,3.05,111.1,Sample Data,高雄市,前金測站
2026-07-09 17:00:00,前金測站,高雄市,87.8,52.0,77.0,60.7,0.671,1.73,181.5,Sample Data,高雄市,前金測站
2026-07-09 18:00:00,前金測站,高雄市,87.1,44.5,73.9,59.9,0.624,2.34,73.7,Sample Data,高雄市,前金測站
2026-07-09 19:00:00,前金測站,高雄市,83.9,51.6,78.0,59.1,0.679,2.32,105.0,Sample Data,高雄市,前金測站
2026-07-09 20:00:00,前金測站,高雄市,89.4,50.8,95.6,60.9,0.706,1.12,56.8,Sample Data,高雄市,前金測站
2026-07-09 21:00:00,前金測站,高雄市,80.6,51.9,96.7,61.2,0.614,2.47,99.7,Sample Data,高雄市,前金測站
2026-07-09 22:00:00,前金測站,高雄市,79.8,49.1,91.3,57.6,0.685,2.05,101.2,Sample Data,高雄市,前金測站
2026-07-09 23:00:00,前金測站,高雄市,74.6,50.4,92.6,56.6,0.667,1.13,107.7,Sample Data,高雄市,前金測站
2026-07-10 00:00:00,前金測站,高雄市,72.8,48.9,84.7,53.4,0.621,1.41,215.6,Sample Data,高雄市,前金測站
2026-07-10 01:00:00,前金測站,高雄市,83.5,49.5,81.9,52.8,0.609,2.55,167.4,Sample Data,高雄市,前金測站
2026-07-10 02:00:00,前金測站,高雄市,77.5,46.4,82.2,47.4,0.603,2.3,102.8,Sample Data,高雄市,前金測站
2026-07-10 03:00:00,前金測站,高雄市,71.6,52.2,97.6,46.9,0.709,1.51,58.7,Sample Data,高雄市,前金測站
2026-07-10 04:00:00,前金測站,高雄市,77.0,50.4,79.9,42.9,0.642,2.76,122.4,Sample Data,高雄市,前金測站
2026-07-10 05:00:00,前金測站,高雄市,71.6,49.3,77.7,44.1,0.596,2.64,82.0,Sample Data,高雄市,前金測站
2026-07-10 06:00:00,前金測站,高雄市,83.6,50.3,88.1,36.3,0.702,2.39,132.2,Sample Data,高雄市,前金測站
2026-07-10 07:00:00,前金測站,高雄市,93.6,52.8,101.1,43.4,0.743,3.54,169.8,Sample Data,高雄市,前金測站
2026-07-10 08:00:00,前金測站,高雄市,93.6,55.8,104.9,48.4,0.73,1.92,80.3,Sample Data,高雄市,前金測站
2026-07-10 09:00:00,前金測站,高雄市,87.2,49.4,83.0,51.7,0.653,1.57,93.8,Sample Data,高雄市,前金測站
2026-07-10 10:00:00,前金測站,高雄市,80.6,47.3,92.4,40.9,0.716,3.08,153.7,Sample Data,高雄市,前金測站
2026-07-10 11:00:00,前金測站,高雄市,88.6,48.2,74.9,48.5,0.773,1.32,111.5,Sample Data,高雄市,前金測站
2026-07-10 12:00:00,前金測站,高雄市,80.5,48.8,81.2,46.8,0.736,1.41,188.8,Sample Data,高雄市,前金測站
2026-07-10 13:00:00,前金測站,高雄市,87.3,50.4,79.3,53.5,0.7,1.56,183.4,Sample Data,高雄市,前金測站
2026-07-10 14:00:00,前金測站,高雄市,80.2,50.3,97.7,60.1,0.625,2.17,68.4,Sample Data,高雄市,前金測站
2026-07-10 15:00:00,前金測站,高雄市,91.7,53.1,98.0,57.6,0.722,1.46,218.3,Sample Data,高雄市,前金測站
2026-07-10 16:00:00,前金測站,高雄市,90.5,55.1,85.3,58.5,0.751,2.34,113.2,Sample Data,高雄市,前金測站
2026-07-10 17:00:00,前金測站,高雄市,93.5,50.5,93.4,56.5,0.677,3.04,234.1,Sample Data,高雄市,前金測站
2026-07-10 18:00:00,前金測站,高雄市,102.9,57.1,97.1,63.0,0.814,2.78,205.3,Sample Data,高雄市,前金測站
2026-07-10 19:00:00,前金測站,高雄市,86.5,52.9,77.8,67.2,0.632,3.56,195.2,Sample Data,高雄市,前金測站
2026-07-10 20:00:00,前金測站,高雄市,86.2,51.9,88.9,60.5,0.674,1.4,155.8,Sample Data,高雄市,前金測站
2026-07-10 21:00:00,前金測站,高雄市,79.5,46.3,95.9,59.3,0.688,2.15,198.8,Sample Data,高雄市,前金測站
2026-07-10 22:00:00,前金測站,高雄市,90.3,53.9,85.0,61.3,0.745,1.34,176.4,Sample Data,高雄市,前金測站
2026-07-10 23:00:00,前金測站,高雄市,74.4,48.5,73.8,51.5,0.66,1.59,279.3,Sample Data,高雄市,前金測站
2026-07-11 00:00:00,前金測站,高雄市,79.2,47.6,91.2,53.6,0.607,3.71,215.2,Sample Data,高雄市,前金測站
2026-07-11 01:00:00,前金測站,高雄市,70.4,48.5,84.0,42.8,0.618,1.68,163.8,Sample Data,高雄市,前金測站
2026-07-11 02:00:00,前金測站,高雄市,78.9,48.5,84.1,43.9,0.623,1.27,140.7,Sample Data,高雄市,前金測站
2026-07-11 03:00:00,前金測站,高雄市,78.1,51.7,91.3,45.5,0.583,2.28,254.7,Sample Data,高雄市,前金測站
2026-07-11 04:00:00,前金測站,高雄市,69.1,53.6,76.2,41.5,0.65,2.08,209.1,Sample Data,高雄市,前金測站
2026-07-11 05:00:00,前金測站,高雄市,91.3,53.5,89.9,45.2,0.73,1.76,208.7,Sample Data,高雄市,前金測站
2026-07-11 06:00:00,前金測站,高雄市,87.3,50.7,88.8,47.0,0.625,2.16,254.5,Sample Data,高雄市,前金測站
2026-07-11 07:00:00,前金測站,高雄市,93.3,51.3,76.8,45.9,0.678,0.2,158.2,Sample Data,高雄市,前金測站
2026-07-11 08:00:00,前金測站,高雄市,93.5,52.8,87.2,43.4,0.704,0.42,118.9,Sample Data,高雄市,前金測站
2026-07-11 09:00:00,前金測站,高雄市,82.6,52.5,93.1,40.3,0.634,2.75,212.1,Sample Data,高雄市,前金測站
2026-07-11 10:00:00,前金測站,高雄市,90.6,46.2,79.2,45.2,0.779,1.72,237.1,Sample Data,高雄市,前金測站
2026-07-11 11:00:00,前金測站,高雄市,77.4,46.2,88.2,46.4,0.704,1.6,183.9,Sample Data,高雄市,前金測站
2026-07-11 12:00:00,前金測站,高雄市,77.8,48.9,63.7,42.9,0.648,2.06,246.4,Sample Data,高雄市,前金測站
2026-07-11 13:00:00,前金測站,高雄市,85.2,50.1,94.4,51.3,0.673,2.92,243.8,Sample Data,高雄市,前金測站
2026-07-11 14:00:00,前金測站,高雄市,82.7,51.3,73.2,49.5,0.662,1.27,219.5,Sample Data,高雄市,前金測站
2026-07-11 15:00:00,前金測站,高雄市,84.8,51.1,95.8,59.5,0.679,2.14,300.7,Sample Data,高雄市,前金測站
2026-07-11 16:00:00,前金測站,高雄市,84.3,48.3,82.8,59.4,0.723,1.56,150.5,Sample Data,高雄市,前金測站
2026-07-11 17:00:00,前金測站,高雄市,87.0,53.6,79.4,60.1,0.666,0.83,235.1,Sample Data,高雄市,前金測站
2026-07-11 18:00:00,前金測站,高雄市,89.3,57.5,97.7,60.9,0.675,1.67,293.5,Sample Data,高雄市,前金測站
2026-07-11 19:00:00,前金測站,高雄市,94.1,49.1,92.6,66.8,0.641,2.5,258.9,Sample Data,高雄市,前金測站
2026-07-11 20:00:00,前金測站,高雄市,88.7,50.9,90.8,55.1,0.642,0.87,306.0,Sample Data,高雄市,前金測站
2026-07-11 21:00:00,前金測站,高雄市,92.5,56.5,100.0,56.7,0.671,1.93,319.3,Sample Data,高雄市,前金測站
2026-07-11 22:00:00,前金測站,高雄市,90.4,51.2,97.5,63.7,0.722,1.75,222.6,Sample Data,高雄市,前金測站
2026-07-11 23:00:00,前金測站,高雄市,78.8,46.3,98.2,50.9,0.568,2.27,240.9,Sample Data,高雄市,前金測站
2026-07-12 00:00:00,前金測站,高雄市,85.2,54.0,90.6,52.2,0.716,1.88,302.7,Sample Data,高雄市,前金測站
2026-07-12 01:00:00,前金測站,高雄市,70.3,50.1,91.6,52.6,0.575,1.59,234.5,Sample Data,高雄市,前金測站
2026-07-12 02:00:00,前金測站,高雄市,80.1,47.1,85.4,49.5,0.62,1.47,251.5,Sample Data,高雄市,前金測站
2026-07-12 03:00:00,前金測站,高雄市,81.3,49.8,78.7,42.0,0.661,1.9,259.2,Sample Data,高雄市,前金測站
2026-07-12 04:00:00,前金測站,高雄市,89.2,48.5,84.3,41.3,0.661,3.23,294.8,Sample Data,高雄市,前金測站
2026-07-12 05:00:00,前金測站,高雄市,88.5,51.4,91.6,47.6,0.711,1.99,269.1,Sample Data,高雄市,前金測站
2026-07-12 06:00:00,前金測站,高雄市,96.0,54.5,101.0,47.3,0.73,1.88,211.4,Sample Data,高雄市,前金測站
2026-07-12 07:00:00,前金測站,高雄市,93.0,49.7,90.3,48.2,0.801,1.16,272.7,Sample Data,高雄市,前金測站
