datetime,site_name,county,aqi,pm25,pm10,o3,co,wind_speed,wind_directions
2026-07-11 09:00:00,松山測站,臺北市,60.1,27.2,52.0,35.3,0.667,2.78,318.9
2026-07-11 10:00:00,松山測站,臺北市,56.5,28.6,46.1,30.3,0.54,2.46,270.2
2026-07-11 11:00:00,松山測站,臺北市,53.5,29.2,55.2,41.3,0.589,2.28,259.9
2026-07-11 12:00:00,松山測站,臺北市,57.9,33.7,60.0,46.1,0.62,3.67,240.3
2026-07-11 13:00:00,松山測站,臺北市,55.4,31.3,51.6,37.9,0.549,1.92,295.7
2026-07-11 14:00:00,松山測站,臺北市,52.2,27.2,40.6,47.7,0.638,2.7,320.7
2026-07-11 15:00:00,松山測站,臺北市,52.6,26.8,45.5,43.5,0.528,2.44,247.4
2026-07-11 16:00:00,松山測站,臺北市,59.0,35.8,60.4,54.9,0.586,1.98,213.0
2026-07-11 17:00:00,松山測站,臺北市,59.2,32.0,55.2,52.2,0.596,0.74,359.9
2026-07-11 18:00:00,松山測站,臺北市,57.9,32.9,59.8,55.4,0.437,1.88,313.6
2026-07-11 19:00:00,松山測站,臺北市,61.6,34.2,57.4,53.5,0.481,2.06,331.9
2026-07-11 20:00:00,松山測站,臺北市,54.3,32.9,49.7,40.0,0.475,3.8,281.9
2026-07-11 21:00:00,松山測站,臺北市,46.9,33.0,59.1,50.6,0.526,2.83,353.4
2026-07-11 22:00:00,松山測站,臺北市,66.0,36.8,56.5,57.4,0.654,2.02,22.1
2026-07-11 23:00:00,松山測站,臺北市,58.0,39.6,73.6,47.8,0.531,1.8,169.1
2026-07-12 00:00:00,松山測站,臺北市,50.3,31.2,66.6,44.9,0.584,2.71,9.5
2026-07-12 01:00:00,松山測站,臺北市,53.6,35.0,69.7,44.9,0.521,2.77,89.9
2026-07-12 02:00:00,松山測站,臺北市,50.6,31.4,55.7,40.4,0.402,2.89,207.9
2026-07-12 03:00:00,松山測站,臺北市,59.2,32.7,56.3,34.1,0.575,2.39,306.0
2026-07-12 04:00:00,松山測站,臺北市,52.7,39.0,61.6,40.2,0.605,2.36,223.0
2026-07-12 05:00:00,松山測站,臺北市,53.0,33.1,65.4,32.7,0.607,3.02,14.8
2026-07-12 06:00:00,松山測站,臺北市,60.2,32.3,58.0,27.6,0.574,2.62,48.5
2026-07-12 07:00:00,松山測站,臺北市,68.5,39.2,76.4,40.1,0.733,3.32,46.6
2026-07-12 08:00:00,松山測站,臺北市,60.2,29.8,54.1,35.4,0.561,3.51,328.5
2026-07-12 09:00:00,松山測站,臺北市,47.9,31.0,56.9,33.8,0.494,3.11,266.7
2026-07-12 10:00:00,松山測站,臺北市,53.3,32.8,58.5,39.6,0.59,2.46,246.2
2026-07-12 11:00:00,松山測站,臺北市,55.6,26.4,42.5,34.8,0.523,2.33,321.6
2026-07-12 12:00:00,松山測站,臺北市,53.0,29.4,55.4,38.1,0.489,1.34,16.0
2026-07-12 13:00:00,松山測站,臺北市,47.7,22.3,37.1,48.2,0.422,1.56,64.0
2026-07-12 14:00:00,松山測站,臺北市,56.8,29.4,50.6,37.2,0.457,2.25,91.2
2026-07-12 15:00:00,松山測站,臺北市,49.5,30.2,55.4,44.6,0.515,3.82,285.3
2026-07-12 16:00:00,松山測站,臺北市,59.2,29.2,47.5,47.3,0.513,2.6,66.8
2026-07-12 17:00:00,松山測站,臺北市,55.7,31.6,51.0,54.7,0.586,4.28,354.3
2026-07-12 18:00:00,松山測站,臺北市,54.8,33.5,61.6,50.8,0.568,1.89,355.4
2026-07-12 19:00:00,松山測站,臺北市,56.2,34.5,50.6,45.4,0.484,1.53,12.5
2026-07-12 20:00:00,松山測站,臺北市,46.9,27.2,40.8,55.7,0.537,2.59,358.6
2026-07-12 21:00:00,松山測站,臺北市,47.7,30.4,55.6,49.9,0.406,2.71,68.9
2026-07-12 22:00:00,松山測站,臺北市,46.2,34.5,62.1,47.8,0.495,2.5,35.9
2026-07-12 23:00:00,松山測站,臺北市,50.5,34.3,55.3,47.1,0.561,2.04,75.1
2026-07-13 00:00:00,松山測站,臺北市,48.6,32.9,56.3,35.7,0.484,3.41,66.4
2026-07-13 01:00:00,松山測站,臺北市,53.4,33.8,54.5,47.0,0.61,2.74,88.8
2026-07-13 02:00:00,松山測站,臺北市,50.4,28.3,43.4,43.5,0.526,2.12,42.6
2026-07-13 03:00:00,松山測站,臺北市,59.1,33.8,59.7,47.4,0.551,1.15,149.1
2026-07-13 04:00:00,松山測站,臺北市,55.8,31.2,57.2,35.4,0.603,2.84,61.5
2026-07-13 05:00:00,松山測站,臺北市,54.8,30.6,43.0,32.4,0.46,2.9,85.7
2026-07-13 06:00:00,松山測站,臺北市,59.8,33.6,64.2,36.1,0.54,2.18,165.1
2026-07-13 07:00:00,松山測站,臺北市,52.4,32.1,52.3,32.4,0.425,2.77,36.1
2026-07-13 08:00:00,松山測站,臺北市,52.2,33.1,69.5,35.8,0.531,3.43,152.5
2026-07-13 09:00:00,松山測站,臺北市,66.5,31.1,54.1,31.6,0.62,3.9,98.2
2026-07-13 10:00:00,松山測站,臺北市,64.1,33.9,62.5,36.4,0.537,3.23,141.5
2026-07-13 11:00:00,松山測站,臺北市,48.2,32.5,62.0,39.4,0.559,2.61,146.6
2026-07-13 12:00:00,松山測站,臺北市,52.9,32.6,71.0,42.8,0.567,1.37,26.8
2026-07-13 13:00:00,松山測站,臺北市,57.1,32.6,61.5,42.1,0.623,,86.3
2026-07-13 14:00:00,松山測站,臺北市,57.7,29.1,54.4,50.1,0.488,1.26,123.3
2026-07-13 15:00:00,松山測站,臺北市,50.7,29.0,46.8,47.1,0.568,1.98,172.2
2026-07-13 16:00:00,松山測站,臺北市,52.9,28.7,55.9,47.4,0.524,3.44,164.6
2026-07-13 17:00:00,松山測站,臺北市,54.8,31.0,49.8,51.3,0.541,3.27,153.4
2026-07-13 18:00:00,松山測站,臺北市,58.3,31.3,58.1,55.6,0.553,1.74,37.4
2026-07-13 19:00:00,松山測站,臺北市,66.1,33.4,50.6,56.7,0.714,1.58,348.6
2026-07-13 20:00:00,松山測站,臺北市,62.8,30.6,50.5,55.5,0.531,2.24,120.7
2026-07-13 21:00:00,松山測站,臺北市,48.6,27.6,36.8,48.3,0.517,2.27,84.1
2026-07-13 22:00:00,松山測站,臺北市,51.6,28.4,55.6,47.4,0.55,2.34,122.1
2026-07-13 23:00:00,松山測站,臺北市,58.6,33.6,52.2,54.1,0.548,3.12,67.0
2026-07-14 00:00:00,松山測站,臺北市,42.8,28.7,48.5,48.2,0.388,1.73,51.2
2026-07-14 01:00:00,松山測站,臺北市,50.0,28.9,59.6,44.5,0.525,2.81,63.6
2026-07-14 02:00:00,松山測站,臺北市,54.8,27.8,46.2,42.2,0.532,2.75,316.6
2026-07-14 03:00:00,松山測站,臺北市,107.3,43.6,64.1,47.8,0.784,1.82,123.3
2026-07-14 04:00:00,松山測站,臺北市,52.5,33.7,51.5,41.9,0.443,2.63,87.8
2026-07-14 05:00:00,松山測站,臺北市,51.9,27.7,53.5,30.1,0.469,1.6,218.0
2026-07-14 06:00:00,松山測站,臺北市,55.1,31.1,47.4,34.1,0.665,3.44,79.1
2026-07-14 07:00:00,松山測站,臺北市,64.7,31.0,53.3,41.8,0.64,2.01,119.8
2026-07-14 08:00:00,松山測站,臺北市,67.2,35.3,45.3,38.6,0.654,1.47,167.1
2026-07-14 09:00:00,松山測站,臺北市,63.6,35.5,49.8,31.6,0.556,2.97,105.2
2026-07-14 10:00:00,松山測站,臺北市,54.8,25.7,43.7,40.4,0.589,2.87,124.6
2026-07-14 11:00:00,松山測站,臺北市,54.2,29.7,51.4,37.2,0.561,1.77,223.7
2026-07-14 12:00:00,松山測站,臺北市,50.2,31.5,51.3,40.6,0.52,2.49,112.3
2026-07-14 13:00:00,松山測站,臺北市,51.2,,61.7,40.7,0.579,2.99,177.8
2026-07-14 14:00:00,松山測站,臺北市,53.4,32.5,48.0,49.5,0.578,1.8,102.9
2026-07-14 15:00:00,松山測站,臺北市,57.4,37.0,64.0,43.4,0.522,2.18,129.9
2026-07-14 16:00:00,松山測站,臺北市,57.2,31.8,43.0,53.8,0.59,,71.3
2026-07-14 17:00:00,松山測站,臺北市,64.2,35.4,53.5,53.4,0.678,3.69,67.5
2026-07-14 18:00:00,松山測站,臺北市,76.5,33.6,70.7,53.8,0.669,2.1,192.5
2026-07-14 19:00:00,松山測站,臺北市,64.5,,60.8,59.5,0.616,2.85,128.4
2026-07-14 20:00:00,松山測站,臺北市,55.9,29.7,54.9,56.6,0.538,3.46,243.3
2026-07-14 21:00:00,松山測站,臺北市,59.9,29.9,59.6,53.3,0.548,1.78,90.2
2026-07-14 22:00:00,松山測站,臺北市,60.1,30.1,45.3,46.4,0.592,3.47,177.6
2026-07-14 23:00:00,松山測站,臺北市,59.1,26.6,39.1,41.7,0.567,0.84,104.3
2026-07-15 00:00:00,松山測站,臺北市,53.2,28.3,46.6,49.2,0.571,3.29,179.9
2026-07-15 01:00:00,松山測站,臺北市,57.8,33.4,49.6,43.1,0.514,2.73,177.8
2026-07-15 02:00:00,松山測站,臺北市,53.3,28.8,47.3,41.3,0.49,3.06,155.2
2026-07-15 03:00:00,松山測站,臺北市,50.0,33.1,54.9,38.2,0.575,2.55,123.0
2026-07-15 04:00:00,松山測站,臺北市,60.8,31.1,57.4,29.9,0.587,3.75,278.7
2026-07-15 05:00:00,松山測站,臺北市,69.5,31.6,44.0,40.5,0.547,1.82,157.8
2026-07-15 06:00:00,松山測站,臺北市,68.6,36.9,59.5,37.2,0.569,2.89,262.8
2026-07-15 07:00:00,松山測站,臺北市,73.6,33.4,45.8,45.1,0.61,1.69,291.3
2026-07-15 08:00:00,松山測站,臺北市,76.7,36.5,58.2,41.4,0.725,2.47,243.9
2026-07-15 09:00:00,松山測站,臺北市,74.7,32.4,51.6,30.8,0.529,1.49,236.2
2026-07-15 10:00:00,松山測站,臺北市,65.8,34.3,61.0,40.0,0.609,1.81,211.6
2026-07-15 11:00:00,松山測站,臺北市,54.1,35.2,72.8,38.9,0.589,2.44,211.3
2026-07-15 12:00:00,松山測站,臺北市,57.6,32.2,51.5,41.6,0.524,4.04,211.1
2026-07-15 13:00:00,松山測站,臺北市,68.3,33.8,58.3,45.3,0.616,3.4,231.2
2026-07-15 14:00:00,松山測站,臺北市,68.6,36.4,57.4,59.0,0.582,1.75,155.4
2026-07-15 15:00:00,松山測站,臺北市,75.5,,61.3,56.1,0.738,1.11,210.4
2026-07-15 16:00:00,松山測站,臺北市,64.5,27.6,48.1,55.4,0.705,2.09,204.8
2026-07-15 17:00:00,松山測站,臺北市,70.1,37.8,56.5,59.6,0.633,0.83,163.6
2026-07-15 18:00:00,松山測站,臺北市,78.3,38.0,56.2,58.3,0.69,1.21,187.7
2026-07-15 19:00:00,松山測站,臺北市,71.3,34.8,58.5,58.2,0.674,2.59,244.7
2026-07-15 20:00:00,松山測站,臺北市,67.0,31.6,62.2,55.0,0.555,1.96,251.0
2026-07-15 21:00:00,松山測站,臺北市,63.1,34.6,60.0,59.3,0.63,1.71,193.3
2026-07-15 22:00:00,松山測站,臺北市,62.7,31.7,60.6,50.1,0.545,2.14,310.8
2026-07-15 23:00:00,松山測站,臺北市,63.1,40.6,58.9,50.3,0.593,2.66,3.2
2026-07-16 00:00:00,松山測站,臺北市,57.4,34.4,55.6,49.8,0.617,1.83,251.5
2026-07-16 01:00:00,松山測站,臺北市,53.1,27.0,39.1,38.8,0.544,2.13,229.1
2026-07-16 02:00:00,松山測站,臺北市,65.5,30.2,60.5,47.9,0.654,1.86,309.6
2026-07-16 03:00:00,松山測站,臺北市,58.1,37.4,72.0,37.4,0.658,2.84,205.1
2026-07-16 04:00:00,松山測站,臺北市,60.2,34.8,57.1,38.9,0.605,2.49,192.9
2026-07-16 05:00:00,松山測站,臺北市,60.7,33.3,56.2,40.5,0.583,2.92,230.3
2026-07-16 06:00:00,松山測站,臺北市,67.5,31.7,59.5,38.9,0.636,2.68,283.3
2026-07-16 07:00:00,松山測站,臺北市,74.9,35.9,67.3,41.2,0.67,1.73,275.9
2026-07-16 08:00:00,松山測站,臺北市,70.8,33.4,55.3,43.3,0.644,,265.6
2026-07-16 09:00:00,松山測站,臺北市,87.2,38.3,59.8,45.5,0.737,1.96,16.7
2026-07-16 10:00:00,松山測站,臺北市,69.3,35.4,66.3,40.4,0.58,1.73,68.9
2026-07-16 11:00:00,松山測站,臺北市,63.3,28.8,44.2,43.5,0.609,2.83,249.5
2026-07-16 12:00:00,松山測站,臺北市,64.4,30.8,56.6,39.0,0.64,2.82,341.7
2026-07-16 13:00:00,松山測站,臺北市,62.6,35.3,73.6,46.3,0.609,2.63,236.7
2026-07-16 14:00:00,松山測站,臺北市,55.6,29.2,54.2,40.8,0.496,1.95,274.3
2026-07-16 15:00:00,松山測站,臺北市,58.1,27.7,43.4,44.3,0.551,3.17,225.4
2026-07-16 16:00:00,松山測站,臺北市,66.5,37.0,65.7,,0.581,3.09,323.6
2026-07-16 17:00:00,松山測站,臺北市,68.2,35.8,61.4,52.6,0.607,2.25,341.7
2026-07-16 18:00:00,松山測站,臺北市,65.6,36.8,55.2,59.9,0.704,,24.5
2026-07-16 19:00:00,松山測站,臺北市,70.0,29.8,52.1,54.1,0.567,2.22,342.9
2026-07-16 20:00:00,松山測站,臺北市,59.5,30.9,50.8,57.1,0.539,2.79,12.4
2026-07-16 21:00:00,松山測站,臺北市,67.5,36.9,73.0,51.3,0.615,2.48,341.7
2026-07-16 22:00:00,松山測站,臺北市,63.3,30.7,58.1,52.9,0.639,2.32,240.7
2026-07-16 23:00:00,松山測站,臺北市,65.1,32.5,45.0,57.4,0.546,2.1,326.9
2026-07-17 00:00:00,松山測站,臺北市,54.0,31.9,50.3,47.4,0.4,2.45,306.8
2026-07-17 01:00:00,松山測站,臺北市,55.1,34.5,63.9,42.3,0.447,1.67,19.9
2026-07-17 02:00:00,松山測站,臺北市,48.4,27.3,55.0,42.8,0.483,3.47,289.3
2026-07-17 03:00:00,松山測站,臺北市,63.9,29.3,45.9,37.4,0.573,2.54,305.8
2026-07-17 04:00:00,松山測站,臺北市,62.1,31.1,61.6,38.9,0.553,2.48,6.3
2026-07-17 05:00:00,松山測站,臺北市,71.2,37.9,73.3,42.1,0.643,2.74,283.5
2026-07-17 06:00:00,松山測站,臺北市,61.9,31.3,52.3,37.3,0.629,2.98,333.1
2026-07-17 07:00:00,松山測站,臺北市,64.3,36.8,48.5,35.8,0.595,2.89,35.1
2026-07-17 08:00:00,松山測站,臺北市,70.6,36.7,68.2,37.9,0.617,2.23,244.3
2026-07-17 09:00:00,松山測站,臺北市,65.1,33.8,57.5,40.4,0.536,1.19,331.9
2026-07-17 10:00:00,松山測站,臺北市,66.7,39.1,69.3,39.4,0.61,2.44,23.7
2026-07-17 11:00:00,松山測站,臺北市,54.5,31.3,64.6,35.9,0.522,0.58,322.8
2026-07-17 12:00:00,松山測站,臺北市,54.4,28.0,45.3,32.2,0.55,1.82,26.7
2026-07-17 13:00:00,松山測站,臺北市,50.0,30.1,50.4,43.0,0.505,1.46,281.8
2026-07-17 14:00:00,松山測站,臺北市,54.1,31.0,48.0,44.7,0.489,2.28,18.4
2026-07-17 15:00:00,松山測站,臺北市,60.3,38.1,71.5,51.3,0.566,2.05,283.8
2026-07-17 16:00:00,松山測站,臺北市,58.5,28.8,53.9,46.8,0.588,2.84,322.3
2026-07-17 17:00:00,松山測站,臺北市,62.0,27.3,54.8,56.6,0.54,3.11,291.6
2026-07-17 18:00:00,松山測站,臺北市,57.8,34.0,61.9,59.8,0.58,2.4,257.3
2026-07-17 19:00:00,松山測站,臺北市,52.6,31.0,54.5,52.4,0.536,3.16,28.5
2026-07-17 20:00:00,松山測站,臺北市,66.0,33.9,65.4,51.3,,2.58,44.9
2026-07-17 21:00:00,松山測站,臺北市,59.5,37.9,63.3,58.3,0.546,2.48,316.6
2026-07-17 22:00:00,松山測站,臺北市,57.2,29.8,54.6,58.4,0.652,2.47,33.5
2026-07-17 23:00:00,松山測站,臺北市,51.4,33.7,50.0,51.3,0.498,2.49,306.0
2026-07-18 00:00:00,松山測站,臺北市,48.9,35.6,73.0,41.2,0.525,1.89,23.5
2026-07-18 01:00:00,松山測站,臺北市,49.0,30.1,42.1,36.7,0.538,3.99,113.9
2026-07-18 02:00:00,松山測站,臺北市,35.5,30.8,47.8,35.3,0.504,3.11,330.0
2026-07-18 03:00:00,松山測站,臺北市,47.9,23.1,44.6,37.6,0.483,3.18,98.6
2026-07-18 04:00:00,松山測站,臺北市,51.9,33.1,59.7,37.7,0.532,2.34,341.3
2026-07-18 05:00:00,松山測站,臺北市,42.3,27.3,51.2,32.6,0.532,3.39,38.3
2026-07-18 06:00:00,松山測站,臺北市,53.4,30.1,58.1,29.9,0.542,3.64,44.0
2026-07-18 07:00:00,松山測站,臺北市,56.3,33.2,56.1,29.5,0.517,3.2,76.6
2026-07-18 08:00:00,松山測站,臺北市,54.2,32.3,49.3,37.5,0.502,2.51,42.8
2026-07-18 09:00:00,松山測站,臺北市,45.9,26.2,42.9,28.4,0.421,2.51,148.9
2026-07-18 10:00:00,松山測站,臺北市,48.8,33.6,53.6,30.5,0.559,2.31,113.5
2026-07-18 11:00:00,松山測站,臺北市,42.1,28.6,49.7,37.7,0.467,2.18,157.3
2026-07-18 12:00:00,松山測站,臺北市,49.6,27.6,43.4,35.3,0.568,1.35,123.0
2026-07-18 13:00:00,松山測站,臺北市,42.7,27.6,42.8,37.4,0.519,2.71,5.9
2026-07-18 14:00:00,松山測站,臺北市,43.9,32.7,65.7,38.5,0.514,3.21,117.9
2026-07-18 15:00:00,松山測站,臺北市,50.6,31.2,52.3,44.7,0.426,2.76,91.2
2026-07-18 16:00:00,松山測站,臺北市,52.1,26.5,52.8,49.7,0.525,2.72,195.8
2026-07-18 17:00:00,松山測站,臺北市,46.8,29.8,46.7,49.3,0.57,3.84,111.6
2026-07-18 18:00:00,松山測站,臺北市,51.0,37.7,56.0,44.4,0.593,3.2,223.0
2026-07-18 19:00:00,松山測站,臺北市,44.9,33.2,58.3,43.6,0.567,3.15,90.9
2026-07-18 20:00:00,松山測站,臺北市,95.1,39.1,49.8,65.9,0.792,1.44,115.2
2026-07-18 21:00:00,松山測站,臺北市,45.3,29.9,47.0,53.3,0.493,4.01,101.5
2026-07-18 22:00:00,松山測站,臺北市,40.1,31.3,60.9,51.2,0.438,2.58,92.6
2026-07-18 23:00:00,松山測站,臺北市,37.3,26.2,50.7,38.4,0.38,3.87,100.0
2026-07-19 00:00:00,松山測站,臺北市,40.0,26.8,53.0,40.7,0.539,2.7,186.6
2026-07-19 01:00:00,松山測站,臺北市,44.6,31.3,51.5,42.5,0.481,3.95,61.1
2026-07-19 02:00:00,松山測站,臺北市,43.5,28.5,44.4,39.8,0.479,1.51,114.5
2026-07-19 03:00:00,松山測站,臺北市,38.3,22.0,37.0,37.2,0.491,1.34,42.1
2026-07-19 04:00:00,松山測站,臺北市,54.5,,38.7,37.6,0.508,2.87,127.5
2026-07-19 05:00:00,松山測站,臺北市,44.5,25.5,41.7,35.0,0.623,3.55,162.5
2026-07-19 06:00:00,松山測站,臺北市,50.0,24.2,41.3,30.6,0.483,2.42,67.6
2026-07-19 07:00:00,松山測站,臺北市,48.3,29.5,45.4,30.0,0.536,2.39,119.2
2026-07-19 08:00:00,松山測站,臺北市,59.4,31.8,59.4,38.8,0.556,2.46,89.0
2026-07-19 09:00:00,松山測站,臺北市,50.6,32.5,49.2,36.0,0.523,3.01,186.4
2026-07-19 10:00:00,松山測站,臺北市,55.8,31.1,55.6,40.1,0.56,2.63,97.5
2026-07-19 11:00:00,松山測站,臺北市,51.5,38.9,73.1,36.6,0.501,3.59,104.0
2026-07-19 12:00:00,松山測站,臺北市,44.1,23.8,40.0,41.2,0.63,2.35,52.3
2026-07-19 13:00:00,松山測站,臺北市,51.0,28.1,50.1,40.2,0.514,3.05,134.5
2026-07-19 14:00:00,松山測站,臺北市,45.2,28.2,53.9,36.5,0.473,3.13,166.7
2026-07-19 15:00:00,松山測站,臺北市,52.8,30.5,58.0,49.5,0.578,3.02,128.8
2026-07-19 16:00:00,松山測站,臺北市,46.2,30.3,59.6,44.2,0.455,2.91,152.1
2026-07-19 17:00:00,松山測站,臺北市,46.3,30.2,46.2,54.8,0.592,1.73,140.9
2026-07-19 18:00:00,松山測站,臺北市,57.3,37.1,52.3,59.2,0.534,2.94,80.8
2026-07-19 19:00:00,松山測站,臺北市,55.5,26.3,53.8,52.7,0.528,1.94,152.9
2026-07-19 20:00:00,松山測站,臺北市,55.6,34.3,58.1,53.2,0.54,2.74,182.7
2026-07-19 21:00:00,松山測站,臺北市,50.1,28.5,54.1,47.4,0.516,2.66,256.8
2026-07-19 22:00:00,松山測站,臺北市,48.5,32.5,62.4,47.6,0.494,2.37,221.0
2026-07-19 23:00:00,松山測站,臺北市,50.4,30.8,44.5,55.7,0.511,1.99,255.7
2026-07-20 00:00:00,松山測站,臺北市,57.3,33.5,49.8,46.0,0.484,2.37,196.3
2026-07-20 01:00:00,松山測站,臺北市,65.5,34.0,55.3,57.3,0.635,1.76,215.5
2026-07-20 02:00:00,松山測站,臺北市,52.9,26.6,41.6,33.4,0.474,2.5,163.6
2026-07-20 03:00:00,松山測站,臺北市,59.0,28.5,51.4,46.8,0.475,1.65,212.0
2026-07-20 04:00:00,松山測站,臺北市,66.4,34.9,56.7,36.1,0.572,1.47,121.7
2026-07-20 05:00:00,松山測站,臺北市,62.3,29.6,40.0,39.0,0.552,3.35,212.8
2026-07-20 06:00:00,松山測站,臺北市,70.3,32.6,45.8,37.2,0.602,1.75,131.1
2026-07-20 07:00:00,松山測站,臺北市,61.2,25.7,40.8,29.9,0.503,3.64,166.0
2026-07-20 08:00:00,松山測站,臺北市,72.0,37.2,54.5,38.4,0.542,3.95,116.3
2026-07-20 09:00:00,松山測站,臺北市,63.6,30.1,55.0,47.8,0.559,1.43,84.0
2026-07-20 10:00:00,松山測站,臺北市,64.0,32.4,58.8,41.2,0.601,2.12,149.4
2026-07-20 11:00:00,松山測站,臺北市,65.4,33.7,60.5,36.2,0.52,1.8,154.9
2026-07-20 12:00:00,松山測站,臺北市,64.3,34.5,69.6,44.6,0.646,2.67,219.7
2026-07-20 13:00:00,松山測站,臺北市,67.9,34.6,57.3,49.8,0.665,2.26,290.9
2026-07-20 14:00:00,松山測站,臺北市,51.8,30.3,43.2,54.8,0.523,2.22,223.4
2026-07-20 15:00:00,松山測站,臺北市,53.8,28.6,49.5,44.6,0.602,3.42,253.4
2026-07-20 16:00:00,松山測站,臺北市,64.5,32.8,57.9,48.3,0.556,1.62,142.0
2026-07-20 17:00:00,松山測站,臺北市,70.6,35.7,62.7,56.6,0.632,2.08,271.9
2026-07-20 18:00:00,松山測站,臺北市,74.6,36.9,60.3,51.9,0.595,1.77,172.2
2026-07-20 19:00:00,松山測站,臺北市,72.1,38.9,64.2,52.9,0.608,1.76,270.1
2026-07-20 20:00:00,松山測站,臺北市,64.1,36.4,65.5,49.7,0.598,2.97,255.0
2026-07-20 21:00:00,松山測站,臺北市,76.1,40.6,77.7,58.7,0.601,3.0,262.9
2026-07-20 22:00:00,松山測站,臺北市,64.4,35.5,66.4,52.0,0.662,3.02,228.3
2026-07-20 23:00:00,松山測站,臺北市,62.2,33.5,48.1,43.9,0.532,1.7,213.6
2026-07-21 00:00:00,松山測站,臺北市,64.8,33.0,50.0,46.7,0.618,2.75,212.1
2026-07-21 01:00:00,松山測站,臺北市,62.5,39.6,68.3,44.9,0.582,2.26,253.3
2026-07-21 02:00:00,松山測站,臺北市,54.6,28.2,52.6,39.1,0.531,2.51,306.9
2026-07-21 03:00:00,松山測站,臺北市,61.6,34.0,64.4,42.4,0.616,2.88,293.4
2026-07-21 04:00:00,松山測站,臺北市,62.3,33.7,47.6,36.7,0.586,2.66,218.7
2026-07-21 05:00:00,松山測站,臺北市,64.4,33.2,51.8,37.7,0.579,3.33,200.1
2026-07-21 06:00:00,松山測站,臺北市,64.1,25.6,39.6,35.3,0.641,2.95,274.3
2026-07-21 07:00:00,松山測站,臺北市,70.3,37.9,54.4,31.7,0.593,2.79,38.2
2026-07-21 08:00:00,松山測站,臺北市,74.2,33.5,59.9,32.8,0.661,2.78,300.0
2026-07-21 09:00:00,松山測站,臺北市,71.0,36.7,68.0,47.3,0.6,2.8,146.0
2026-07-21 10:00:00,松山測站,臺北市,74.5,40.3,77.3,44.5,0.603,2.59,237.5
2026-07-21 11:00:00,松山測站,臺北市,61.6,36.2,51.9,38.0,0.541,2.89,230.0
2026-07-21 12:00:00,松山測站,臺北市,64.5,35.7,56.1,42.6,0.577,1.66,343.9
2026-07-21 13:00:00,松山測站,臺北市,58.5,33.1,48.4,42.2,0.628,2.56,235.5
2026-07-21 14:00:00,松山測站,臺北市,64.7,33.1,62.9,49.6,0.569,3.33,192.7
2026-07-21 15:00:00,松山測站,臺北市,65.4,39.7,56.4,49.3,0.664,2.59,250.9
2026-07-21 16:00:00,松山測站,臺北市,64.1,31.7,60.6,56.6,0.608,1.41,227.0
2026-07-21 17:00:00,松山測站,臺北市,72.6,31.4,62.0,51.4,0.574,2.17,330.7
2026-07-21 18:00:00,松山測站,臺北市,76.1,38.1,68.1,53.4,0.617,2.47,324.5
2026-07-21 19:00:00,松山測站,臺北市,59.0,29.8,55.0,48.1,0.679,2.39,330.1
2026-07-21 20:00:00,松山測站,臺北市,68.8,33.4,60.9,59.9,0.649,2.69,256.8
2026-07-21 21:00:00,松山測站,臺北市,70.2,32.3,47.5,47.2,0.63,1.7,205.6
2026-07-21 22:00:00,松山測站,臺北市,64.3,39.8,64.3,52.5,0.631,3.13,299.1
2026-07-21 23:00:00,松山測站,臺北市,60.5,33.4,62.6,49.1,0.637,3.24,347.3
2026-07-22 00:00:00,松山測站,臺北市,68.0,33.2,65.3,62.4,0.544,1.81,347.0
2026-07-22 01:00:00,松山測站,臺北市,61.2,38.5,77.3,49.9,0.607,1.71,44.4
2026-07-22 02:00:00,松山測站,臺北市,65.1,35.4,52.6,43.6,0.622,2.35,283.3
2026-07-22 03:00:00,松山測站,臺北市,53.6,28.6,53.4,39.8,0.56,2.05,53.6
2026-07-22 04:00:00,松山測站,臺北市,57.9,30.6,52.1,35.0,0.605,1.21,37.5
2026-07-22 05:00:00,松山測站,臺北市,68.5,33.3,64.9,37.5,0.649,1.82,312.7
2026-07-22 06:00:00,松山測站,臺北市,60.1,33.5,50.0,31.2,0.512,2.67,83.4
2026-07-22 07:00:00,松山測站,臺北市,69.7,33.6,48.2,36.9,0.564,3.26,205.3
2026-07-22 08:00:00,松山測站,臺北市,73.2,34.2,59.2,36.7,0.594,,10.8
2026-07-22 09:00:00,松山測站,臺北市,64.9,28.8,53.9,38.7,0.611,2.15,314.7
2026-07-22 10:00:00,松山測站,臺北市,71.3,34.5,59.7,38.6,0.59,2.26,354.0
2026-07-22 11:00:00,松山測站,臺北市,60.4,38.8,47.8,41.9,0.57,2.42,10.5
2026-07-22 12:00:00,松山測站,臺北市,56.9,31.5,48.8,38.1,0.702,1.94,5.5
2026-07-22 13:00:00,松山測站,臺北市,49.0,30.1,45.8,46.4,0.537,2.95,265.6
2026-07-22 14:00:00,松山測站,臺北市,66.2,30.3,61.9,51.2,0.552,2.42,340.1
2026-07-22 15:00:00,松山測站,臺北市,58.8,31.4,51.9,48.9,0.536,2.02,28.7
2026-07-22 16:00:00,松山測站,臺北市,56.6,24.8,47.0,49.7,0.492,2.51,291.5
2026-07-22 17:00:00,松山測站,臺北市,58.2,29.7,48.5,50.5,0.655,2.67,33.6
2026-07-22 18:00:00,松山測站,臺北市,62.2,31.1,66.0,56.0,0.567,2.27,58.5
